uid,timestamp,longitude,latitude,x,y,date,datetime,ha
jolly_clarke,1704121059,,,,,2024-01-01,2024-01-01 10:57:39-04:00,8.288948265184118
jolly_clarke,1704121128,,,,,2024-01-01,2024-01-01 10:58:48-04:00,6.4623012501130015
jolly_clarke,1704121258,,,,,2024-01-01,2024-01-01 11:00:58-04:00,5.367022000052869
jolly_clarke,1704121484,,,,,2024-01-01,2024-01-01 11:04:44-04:00,7.260893042856919
jolly_clarke,1704122299,,,,,2024-01-01,2024-01-01 11:18:19-04:00,5.387313586660374
jolly_clarke,1704122403,,,,,2024-01-01,2024-01-01 11:20:03-04:00,6.092581257623776
jolly_clarke,1704122472,,,,,2024-01-01,2024-01-01 11:21:12-04:00,6.894950049693998
jolly_clarke,1704122630,,,,,2024-01-01,2024-01-01 11:23:50-04:00,7.572240584352024
jolly_clarke,1704122642,,,,,2024-01-01,2024-01-01 11:24:02-04:00,6.553221484081622
jolly_clarke,1704122774,,,,,2024-01-01,2024-01-01 11:26:14-04:00,6.1986726847022755
jolly_clarke,1704122956,,,,,2024-01-01,2024-01-01 11:29:16-04:00,7.560034054739617
jolly_clarke,1704123137,,,,,2024-01-01,2024-01-01 11:32:17-04:00,7.669329361069046
jolly_clarke,1704123200,,,,,2024-01-01,2024-01-01 11:33:20-04:00,12.378854795603548
jolly_clarke,1704124064,,,,,2024-01-01,2024-01-01 11:47:44-04:00,7.624631524880358
jolly_clarke,1704124110,,,,,2024-01-01,2024-01-01 11:48:30-04:00,14.214317513650025
jolly_clarke,1704124308,,,,,2024-01-01,2024-01-01 11:51:48-04:00,6.147242112304557
jolly_clarke,1704124517,,,,,2024-01-01,2024-01-01 11:55:17-04:00,9.846826580943338
jolly_clarke,1704124854,,,,,2024-01-01,2024-01-01 12:00:54-04:00,15.649489754289371
jolly_clarke,1704125128,,,,,2024-01-01,2024-01-01 12:05:28-04:00,6.926678033427564
jolly_clarke,1704125169,,,,,2024-01-01,2024-01-01 12:06:09-04:00,7.9193124624388345
jolly_clarke,1704125228,,,,,2024-01-01,2024-01-01 12:07:08-04:00,27.085994844100703
jolly_clarke,1704125410,,,,,2024-01-01,2024-01-01 12:10:10-04:00,5.697342604618165
jolly_clarke,1704125475,,,,,2024-01-01,2024-01-01 12:11:15-04:00,7.9359200422558205
jolly_clarke,1704125752,,,,,2024-01-01,2024-01-01 12:15:52-04:00,7.257241450536801
jolly_clarke,1704125995,,,,,2024-01-01,2024-01-01 12:19:55-04:00,5.734160362360942
jolly_clarke,1704126227,,,,,2024-01-01,2024-01-01 12:23:47-04:00,8.997983667391907
jolly_clarke,1704126537,,,,,2024-01-01,2024-01-01 12:28:57-04:00,7.905708063528567
jolly_clarke,1704126719,,,,,2024-01-01,2024-01-01 12:31:59-04:00,6.156796750197487
jolly_clarke,1704126833,,,,,2024-01-01,2024-01-01 12:33:53-04:00,8.356065114709516
jolly_clarke,1704126893,,,,,2024-01-01,2024-01-01 12:34:53-04:00,5.714595049607361
jolly_clarke,1704126975,,,,,2024-01-01,2024-01-01 12:36:15-04:00,5.996190196037178
jolly_clarke,1704127181,,,,,2024-01-01,2024-01-01 12:39:41-04:00,14.996146279054425
jolly_clarke,1704127249,,,,,2024-01-01,2024-01-01 12:40:49-04:00,5.824859231949401
jolly_clarke,1704127322,,,,,2024-01-01,2024-01-01 12:42:02-04:00,6.199020059168996
jolly_clarke,1704127662,,,,,2024-01-01,2024-01-01 12:47:42-04:00,5.676918078688463
jolly_clarke,1704127680,,,,,2024-01-01,2024-01-01 12:48:00-04:00,6.10213355637914
jolly_clarke,1704127966,,,,,2024-01-01,2024-01-01 12:52:46-04:00,10.261854428166405
jolly_clarke,1704128142,,,,,2024-01-01,2024-01-01 12:55:42-04:00,5.713451570224888
jolly_clarke,1704128171,,,,,2024-01-01,2024-01-01 12:56:11-04:00,5.726735035736149
jolly_clarke,1704128816,,,,,2024-01-01,2024-01-01 13:06:56-04:00,9.978131968433162
jolly_clarke,1704129202,,,,,2024-01-01,2024-01-01 13:13:22-04:00,7.412230669395119
jolly_clarke,1704129342,,,,,2024-01-01,2024-01-01 13:15:42-04:00,5.591803342920517
jolly_clarke,1704129411,,,,,2024-01-01,2024-01-01 13:16:51-04:00,10.96502052478632
jolly_clarke,1704129642,,,,,2024-01-01,2024-01-01 13:20:42-04:00,6.066102687450096
jolly_clarke,1704129737,,,,,2024-01-01,2024-01-01 13:22:17-04:00,6.520804877235853
jolly_clarke,1704129948,,,,,2024-01-01,2024-01-01 13:25:48-04:00,9.312373490478429
jolly_clarke,1704130406,,,,,2024-01-01,2024-01-01 13:33:26-04:00,6.654610033350058
jolly_clarke,1704130507,,,,,2024-01-01,2024-01-01 13:35:07-04:00,6.168958994266813
jolly_clarke,1704130747,,,,,2024-01-01,2024-01-01 13:39:07-04:00,11.522984405832545
jolly_clarke,1704130903,,,,,2024-01-01,2024-01-01 13:41:43-04:00,10.244217324514459
jolly_clarke,1704131066,,,,,2024-01-01,2024-01-01 13:44:26-04:00,6.444215910192686
jolly_clarke,1704131232,,,,,2024-01-01,2024-01-01 13:47:12-04:00,19.317465541138876
jolly_clarke,1704131287,,,,,2024-01-01,2024-01-01 13:48:07-04:00,17.31710419883461
jolly_clarke,1704131553,,,,,2024-01-01,2024-01-01 13:52:33-04:00,7.897911593900128
jolly_clarke,1704131632,,,,,2024-01-01,2024-01-01 13:53:52-04:00,5.93841170606639
jolly_clarke,1704131824,,,,,2024-01-01,2024-01-01 13:57:04-04:00,6.05300181942011
jolly_clarke,1704132069,,,,,2024-01-01,2024-01-01 14:01:09-04:00,8.013307109237024
jolly_clarke,1704132283,,,,,2024-01-01,2024-01-01 14:04:43-04:00,6.343896920132676
jolly_clarke,1704132304,,,,,2024-01-01,2024-01-01 14:05:04-04:00,7.401625812310359
jolly_clarke,1704132378,,,,,2024-01-01,2024-01-01 14:06:18-04:00,9.747957891967708
jolly_clarke,1704132461,,,,,2024-01-01,2024-01-01 14:07:41-04:00,6.513766835593842
jolly_clarke,1704132601,,,,,2024-01-01,2024-01-01 14:10:01-04:00,6.074304391039821
jolly_clarke,1704132879,,,,,2024-01-01,2024-01-01 14:14:39-04:00,6.002806017108105
jolly_clarke,1704135008,,,,,2024-01-01,2024-01-01 14:50:08-04:00,5.366047184582986
jolly_clarke,1704135208,,,,,2024-01-01,2024-01-01 14:53:28-04:00,5.414669822140301
jolly_clarke,1704135398,,,,,2024-01-01,2024-01-01 14:56:38-04:00,17.473479900663463
jolly_clarke,1704135545,,,,,2024-01-01,2024-01-01 14:59:05-04:00,7.344696935616707
jolly_clarke,1704135660,,,,,2024-01-01,2024-01-01 15:01:00-04:00,5.750654937100716
jolly_clarke,1704140279,,,,,2024-01-01,2024-01-01 16:17:59-04:00,5.925148758474671
jolly_clarke,1704140329,,,,,2024-01-01,2024-01-01 16:18:49-04:00,15.024655162568015
jolly_clarke,1704140374,,,,,2024-01-01,2024-01-01 16:19:34-04:00,5.42335002920597
jolly_clarke,1704140478,,,,,2024-01-01,2024-01-01 16:21:18-04:00,6.161930098576731
jolly_clarke,1704140753,,,,,2024-01-01,2024-01-01 16:25:53-04:00,5.586438219639352
jolly_clarke,1704140933,,,,,2024-01-01,2024-01-01 16:28:53-04:00,5.868327974444161
jolly_clarke,1704140948,,,,,2024-01-01,2024-01-01 16:29:08-04:00,43.06242140555639
jolly_clarke,1704141168,,,,,2024-01-01,2024-01-01 16:32:48-04:00,12.970803904064741
jolly_clarke,1704141334,,,,,2024-01-01,2024-01-01 16:35:34-04:00,6.1972426938473255
jolly_clarke,1704141452,,,,,2024-01-01,2024-01-01 16:37:32-04:00,5.682453615672271
jolly_clarke,1704141720,,,,,2024-01-01,2024-01-01 16:42:00-04:00,6.686512253734776
jolly_clarke,1704141970,,,,,2024-01-01,2024-01-01 16:46:10-04:00,5.605063892422553
jolly_clarke,1704142159,,,,,2024-01-01,2024-01-01 16:49:19-04:00,11.973373255212035
jolly_clarke,1704142286,,,,,2024-01-01,2024-01-01 16:51:26-04:00,7.769989570988081
jolly_clarke,1704142356,,,,,2024-01-01,2024-01-01 16:52:36-04:00,6.232175389113795
jolly_clarke,1704142681,,,,,2024-01-01,2024-01-01 16:58:01-04:00,6.595389249152731
jolly_clarke,1704142816,,,,,2024-01-01,2024-01-01 17:00:16-04:00,6.728497875903457
jolly_clarke,1704142942,,,,,2024-01-01,2024-01-01 17:02:22-04:00,7.286073773327885
jolly_clarke,1704143040,,,,,2024-01-01,2024-01-01 17:04:00-04:00,7.868526915368963
jolly_clarke,1704143321,,,,,2024-01-01,2024-01-01 17:08:41-04:00,5.512778981392396
