uid,timestamp,latitude,longitude
wizardly_joliot,1704119340,38.3217114212002,-36.6673339303945
wizardly_joliot,1704119700,38.32167577212169,-36.66736487400436
wizardly_joliot,1704155880,38.32095880607729,-36.666748241131394
wizardly_joliot,1704156000,38.32093630091352,-36.66673870270966
wizardly_joliot,1704156840,38.32092370280456,-36.6667470974188
wizardly_joliot,1704157860,38.32099369377554,-36.6667731493393
wizardly_joliot,1704157920,38.32096445136562,-36.66676255801932
wizardly_joliot,1704158820,38.32092139039607,-36.66674990860071
wizardly_joliot,1704161280,38.32097084909334,-36.66680909863967
wizardly_joliot,1704183120,38.32175777610523,-36.66643421364937
wizardly_joliot,1704184320,38.32162577076888,-36.66641575510961
wizardly_joliot,1704185400,38.32168492217367,-36.66645400646099
wizardly_joliot,1704185940,38.3216828628888,-36.66647275355716
wizardly_joliot,1704186000,38.32171779748945,-36.66644876975103
wizardly_joliot,1704186300,38.32175399623248,-36.66643290795198
wizardly_joliot,1704206340,38.320050505806,-36.66786900271648
wizardly_joliot,1704206640,38.32001567401693,-36.66786696873788
wizardly_joliot,1704208140,38.3218018622548,-36.66642973257608
wizardly_joliot,1704208380,38.32182125285691,-36.66644608975595
wizardly_joliot,1704208560,38.32180327777673,-36.66642264974269
wizardly_joliot,1704209220,38.32177697040042,-36.66643187060562
wizardly_joliot,1704209700,38.321783908265054,-36.66648898818993
wizardly_joliot,1704209760,38.321812125497935,-36.66647939223424
wizardly_joliot,1704209940,38.32180995636895,-36.666470484385
wizardly_joliot,1704210000,38.3217807462695,-36.66647231395552
wizardly_joliot,1704211080,38.3217812357002,-36.666476662803866
wizardly_joliot,1704211260,38.321795682324776,-36.66646914337173
wizardly_joliot,1704211560,38.32175349558585,-36.66644356438275
wizardly_joliot,1704211680,38.32174396601408,-36.66643001797366
wizardly_joliot,1704211800,38.32173438405805,-36.66643353509582
wizardly_joliot,1704212580,38.32171566968162,-36.66640475840927
wizardly_joliot,1704212880,38.321775691909295,-36.66642049018775
wizardly_joliot,1704213060,38.3217221877809,-36.66640948795081
wizardly_joliot,1704213360,38.32172958249788,-36.66641606745859
wizardly_joliot,1704213780,38.32175080355208,-36.66640604763512
wizardly_joliot,1704214860,38.3217791292637,-36.66642657075852
wizardly_joliot,1704215940,38.32172462346698,-36.66645196728183
wizardly_joliot,1704216360,38.321663953861545,-36.66639292421939
wizardly_joliot,1704216960,38.321678521343244,-36.66639049939856
wizardly_joliot,1704217140,38.32164680376607,-36.66634896060899
wizardly_joliot,1704217740,38.32165494128497,-36.666433567339055
wizardly_joliot,1704218100,38.32163471168259,-36.66642858613171
wizardly_joliot,1704218340,38.32162359661654,-36.66645834143673
wizardly_joliot,1704222180,38.32093242619584,-36.66674845255535
wizardly_joliot,1704222240,38.32097350935984,-36.666737118446
wizardly_joliot,1704222300,38.32092239413996,-36.66674956082196
wizardly_joliot,1704222960,38.321012541628726,-36.66674085910702
wizardly_joliot,1704223140,38.32102710664631,-36.66673739840802
wizardly_joliot,1704223740,38.32102309291883,-36.66677888489342
wizardly_joliot,1704223860,38.32096273482379,-36.66679546375433
wizardly_joliot,1704224280,38.32090599577798,-36.66677254499093
wizardly_joliot,1704224340,38.32092621951505,-36.66679387522916
wizardly_joliot,1704225300,38.3209032357681,-36.666734367731216
wizardly_joliot,1704225900,38.3209219775612,-36.66676576437219
wizardly_joliot,1704252540,38.32097682222367,-36.66681421236103
wizardly_joliot,1704253320,38.32089975820582,-36.66675597129462
wizardly_joliot,1704253620,38.32092277049796,-36.66675207280742
wizardly_joliot,1704254040,38.32093617323652,-36.66676065878462
wizardly_joliot,1704254220,38.32093521622005,-36.666776118443245
wizardly_joliot,1704254400,38.32095132098223,-36.6667591728311
wizardly_joliot,1704254880,38.32095379586857,-36.66676025954276
wizardly_joliot,1704254940,38.32096641039423,-36.66676481085212
wizardly_joliot,1704255900,38.32095006922258,-36.6667535838335
wizardly_joliot,1704257040,38.32097262721799,-36.66670319404692
wizardly_joliot,1704258060,38.32100727286305,-36.66669676323893
wizardly_joliot,1704258180,38.3209811567992,-36.66669367452661
wizardly_joliot,1704258240,38.32099805184069,-36.66669365395909
wizardly_joliot,1704258660,38.32099265494636,-36.666691956137285
wizardly_joliot,1704258780,38.32098787394555,-36.66670263544627
wizardly_joliot,1704258900,38.320983866963005,-36.66671326936928
wizardly_joliot,1704259620,38.32099748782257,-36.66679076259673
wizardly_joliot,1704259800,38.32104770966722,-36.666751963335486
wizardly_joliot,1704259860,38.3210487863076,-36.66676950906855
wizardly_joliot,1704260280,38.32092436066456,-36.666758505460365
wizardly_joliot,1704261000,38.32093238480857,-36.66674908118126
wizardly_joliot,1704261780,38.32101455944738,-36.66673967666227
wizardly_joliot,1704261900,38.321001888070846,-36.666754101147845
wizardly_joliot,1704262080,38.3210122929019,-36.66675325031128
wizardly_joliot,1704262320,38.32100087318316,-36.66681263763002
wizardly_joliot,1704262380,38.321020877595366,-36.666803241019146
wizardly_joliot,1704262440,38.32102709850693,-36.66681264411712
wizardly_joliot,1704263160,38.32099898988544,-36.66677817495803
wizardly_joliot,1704263220,38.3209853710667,-36.66678454217709
wizardly_joliot,1704263280,38.32098396239775,-36.66679986995404
wizardly_joliot,1704263340,38.32098292705872,-36.66678990042275
wizardly_joliot,1704263580,38.32097262818022,-36.66678153959069
wizardly_joliot,1704264660,38.32099201085688,-36.6667615616241
wizardly_joliot,1704264960,38.320959768765945,-36.66678415855412
wizardly_joliot,1704265260,38.3209717438846,-36.6667776357844
wizardly_joliot,1704265440,38.32098956544333,-36.666768815501136
wizardly_joliot,1704265680,38.32100480695605,-36.66679168586072
wizardly_joliot,1704265980,38.32097963465554,-36.666768730742085
wizardly_joliot,1704266160,38.32095003355924,-36.66678746271997
wizardly_joliot,1704266460,38.32103350292355,-36.66679754090914
wizardly_joliot,1704266940,38.3209444196598,-36.6667631226145
wizardly_joliot,1704267540,38.32105009299222,-36.666722466778985
wizardly_joliot,1704267600,38.32102128444749,-36.66672471468825
wizardly_joliot,1704267960,38.32096081329076,-36.66673769843382
wizardly_joliot,1704268140,38.32094749949736,-36.66676736139133
wizardly_joliot,1704268260,38.32100514152905,-36.66674149880932
wizardly_joliot,1704268440,38.32095763702151,-36.66676773079913
wizardly_joliot,1704268740,38.32096456465071,-36.66675745886506
wizardly_joliot,1704269640,38.32206060717782,-36.66822364384995
wizardly_joliot,1704269700,38.32205715694869,-36.66824517554275
wizardly_joliot,1704335220,38.32097128081241,-36.66672933768304
wizardly_joliot,1704335460,38.32095376622467,-36.6666986438408
wizardly_joliot,1704335940,38.32103584541664,-36.6667432963088
wizardly_joliot,1704336060,38.3209998898198,-36.66677600165431
wizardly_joliot,1704336360,38.321004977689576,-36.66674616883261
wizardly_joliot,1704337320,38.32096943380728,-36.66683263656815
wizardly_joliot,1704337380,38.32094664690085,-36.666781163391285
wizardly_joliot,1704338640,38.32095632339315,-36.66680714882835
wizardly_joliot,1704338940,38.32090186196759,-36.666803093793405
wizardly_joliot,1704339600,38.320904360784304,-36.66680664715785
wizardly_joliot,1704339900,38.32093429320175,-36.66676259603044
wizardly_joliot,1704340140,38.32091829331143,-36.666811700258
wizardly_joliot,1704340980,38.32088650766801,-36.66680595726552
wizardly_joliot,1704341160,38.32091698151187,-36.66678521475611
wizardly_joliot,1704341340,38.32094463311808,-36.66677267441508
wizardly_joliot,1704342060,38.32092560098807,-36.6667778200434
wizardly_joliot,1704342660,38.32094526167449,-36.66678165162827
wizardly_joliot,1704342780,38.32099109857694,-36.66673722757242
wizardly_joliot,1704342900,38.320965753612114,-36.66677595472992
wizardly_joliot,1704342960,38.32096970995653,-36.66675920683464
wizardly_joliot,1704343200,38.32093819383205,-36.66675312295183
wizardly_joliot,1704343440,38.32100505833079,-36.66672632710161
wizardly_joliot,1704343680,38.32102968789983,-36.666741822653336
wizardly_joliot,1704344280,38.32102004293872,-36.66674877252266
wizardly_joliot,1704344760,38.32102534205448,-36.66671978430986
wizardly_joliot,1704345060,38.32097028793795,-36.66671429675066
wizardly_joliot,1704345120,38.32097770471203,-36.66668985733805
wizardly_joliot,1704345300,38.32095773735061,-36.66669115564883
wizardly_joliot,1704345540,38.32136792849323,-36.66706925106117
wizardly_joliot,1704345780,38.32139711362172,-36.66706890820532
wizardly_joliot,1704346620,38.32137086225276,-36.66708768274671
wizardly_joliot,1704347220,38.321393053411775,-36.66705945880101
wizardly_joliot,1704347280,38.32142198695431,-36.667067534920655
wizardly_joliot,1704348660,38.32135039393469,-36.667093089251466
wizardly_joliot,1704348840,38.32133525997095,-36.66713275432855
wizardly_joliot,1704349560,38.32137109451028,-36.667073882928605
wizardly_joliot,1704349740,38.32137160600324,-36.66708232781701
wizardly_joliot,1704349860,38.32137454192012,-36.66706707616498
wizardly_joliot,1704350280,38.32132833822436,-36.66709233276391
wizardly_joliot,1704350460,38.32136869608589,-36.6670515083153
wizardly_joliot,1704350880,38.32133841505115,-36.66708513636377
wizardly_joliot,1704350940,38.32135714433932,-36.6670807071591
wizardly_joliot,1704351360,38.3213770129102,-36.667094907350176
wizardly_joliot,1704351840,38.32132855567804,-36.66706955258904
wizardly_joliot,1704351960,38.321349440356805,-36.667088896257006
wizardly_joliot,1704352680,38.321373343549055,-36.66710087761748
wizardly_joliot,1704353220,38.321326531901256,-36.66702246511876
wizardly_joliot,1704353640,38.32133854071149,-36.66703333523622
wizardly_joliot,1704353700,38.321350414258426,-36.6670398680681
wizardly_joliot,1704430860,38.3209992343732,-36.66673365032162
wizardly_joliot,1704431700,38.32092611242203,-36.66671698999356
wizardly_joliot,1704431760,38.320949851224334,-36.66672784491663
wizardly_joliot,1704431940,38.320963132854914,-36.66677305609315
wizardly_joliot,1704445020,38.32168916831294,-36.666432921856085
wizardly_joliot,1704445080,38.32169679140884,-36.666426626568736
wizardly_joliot,1704445140,38.32169636093657,-36.66641815757599
wizardly_joliot,1704446220,38.3216140091893,-36.66644694317728
wizardly_joliot,1704446460,38.32163329933605,-36.666436200711885
wizardly_joliot,1704491760,38.32093381742406,-36.6667693794537
wizardly_joliot,1704492480,38.3209512319638,-36.66680406310274
wizardly_joliot,1704512820,38.32094562901339,-36.66672648344706
wizardly_joliot,1704513540,38.32099062651478,-36.6667102000808
wizardly_joliot,1704514200,38.32090985142548,-36.666733111721726
wizardly_joliot,1704514800,38.32097973532351,-36.66672726278184
wizardly_joliot,1704515040,38.32092912908219,-36.66675586907517
wizardly_joliot,1704516060,38.32093365303108,-36.66677713957123
wizardly_joliot,1704516240,38.32092827830519,-36.66678346346774
wizardly_joliot,1704516300,38.32091419969254,-36.666760861402736
wizardly_joliot,1704517140,38.32090780446139,-36.6667699282772
wizardly_joliot,1704518220,38.32096135529316,-36.66675753368832
wizardly_joliot,1704518460,38.3210006670036,-36.66673787722786
wizardly_joliot,1704518760,38.32100672320173,-36.66672508879361
wizardly_joliot,1704519120,38.32103612422258,-36.66672099831097
wizardly_joliot,1704519780,38.32101644145049,-36.66674197268379
wizardly_joliot,1704519900,38.32095811459682,-36.666719566389375
wizardly_joliot,1704520200,38.32090910180825,-36.66673369029606
wizardly_joliot,1704520800,38.32095504128496,-36.66672401738021
wizardly_joliot,1704521460,38.32098296800757,-36.66675718586843
wizardly_joliot,1704521520,38.32098613881078,-36.66675717016057
wizardly_joliot,1704521580,38.32100057714936,-36.6667725980082
wizardly_joliot,1704521820,38.32094655886559,-36.66676335263242
wizardly_joliot,1704522060,38.320926763685655,-36.6667429553255
wizardly_joliot,1704522180,38.320908405156814,-36.66674075745464
wizardly_joliot,1704522240,38.3209057302204,-36.66673923859936
wizardly_joliot,1704522360,38.32092197576222,-36.66673725929829
wizardly_joliot,1704522900,38.320948863337904,-36.666712021411605
wizardly_joliot,1704523200,38.320923809075566,-36.666756255417695
wizardly_joliot,1704523380,38.32095464068743,-36.66676953812342
wizardly_joliot,1704523440,38.32092639089905,-36.66675754932788
wizardly_joliot,1704524220,38.320934943197614,-36.66678400254508
wizardly_joliot,1704524580,38.32093023546734,-36.66679727584839
wizardly_joliot,1704525120,38.32094825533176,-36.66682605139555
wizardly_joliot,1704537420,38.32008193917864,-36.66699759764614
wizardly_joliot,1704537780,38.32008890708676,-36.66700669877476
wizardly_joliot,1704537960,38.32008967922759,-36.66702068985271
wizardly_joliot,1704539220,38.32016761589161,-36.66693545171995
wizardly_joliot,1704540240,38.32016513389351,-36.66701528915526
wizardly_joliot,1704540840,38.32003456588205,-36.66701641366398
wizardly_joliot,1704541020,38.32001187714943,-36.66703058588872
wizardly_joliot,1704613200,38.32096431120502,-36.666781698499335
wizardly_joliot,1704613440,38.3209421976455,-36.66675999543121
wizardly_joliot,1704613860,38.32093109191423,-36.66674528267847
wizardly_joliot,1704614040,38.32095804853042,-36.66675269156021
wizardly_joliot,1704614400,38.320945097409336,-36.66677947599418
wizardly_joliot,1704614460,38.32065497543038,-36.6668654833833
wizardly_joliot,1704614700,38.31966522607432,-36.66675580738371
wizardly_joliot,1704614820,38.319684517806806,-36.66673962121356
wizardly_joliot,1704615300,38.31955832449256,-36.66679047174812
wizardly_joliot,1704615360,38.31958620236288,-36.66680886094929
wizardly_joliot,1704615540,38.31957989297432,-36.66683583795264
wizardly_joliot,1704616140,38.31965880766924,-36.666745087460846
wizardly_joliot,1704616500,38.31979298472622,-36.66676228920432
wizardly_joliot,1704616980,38.31973866621453,-36.66676283949717
wizardly_joliot,1704617160,38.319891926671296,-36.66688989065207
wizardly_joliot,1704617400,38.32124307766163,-36.66688022735087
wizardly_joliot,1704617640,38.3208961278277,-36.66711906769925
wizardly_joliot,1704617880,38.32105848587363,-36.6671704778443
wizardly_joliot,1704617940,38.320935583221406,-36.6673362499546
wizardly_joliot,1704618180,38.321080472681935,-36.66758994907385
wizardly_joliot,1704670980,38.320939766657645,-36.66678274180335
wizardly_joliot,1704671160,38.32094334684562,-36.66678623167767
wizardly_joliot,1704671460,38.32094508836993,-36.66679485803336
wizardly_joliot,1704671640,38.32090476209334,-36.66678262893383
wizardly_joliot,1704672180,38.32098646055468,-36.66680398902613
wizardly_joliot,1704672360,38.32098641067121,-36.66679750335826
wizardly_joliot,1704672540,38.320976144578175,-36.66673948785781
wizardly_joliot,1704672600,38.32095936356967,-36.66674902369452
wizardly_joliot,1704672900,38.320957473780624,-36.666750821495945
wizardly_joliot,1704673020,38.32097885188716,-36.666742174046135
wizardly_joliot,1704673620,38.32099459920583,-36.66673891921699
wizardly_joliot,1704674880,38.320961636131344,-36.66672827864744
wizardly_joliot,1704674940,38.32099923471237,-36.66676107940969
wizardly_joliot,1704675240,38.32099064440428,-36.66674828529085
wizardly_joliot,1704675420,38.32098357542497,-36.66674632774535
wizardly_joliot,1704676020,38.32097883939551,-36.66673210728027
wizardly_joliot,1704676080,38.32096833813123,-36.66673559859081
wizardly_joliot,1704676260,38.32092842824181,-36.66673055707777
wizardly_joliot,1704676620,38.32097279207969,-36.666746239657634
wizardly_joliot,1704677400,38.3209828009108,-36.66674343640641
wizardly_joliot,1704714600,38.32138480417073,-36.6664157189982
wizardly_joliot,1704714720,38.32139059208216,-36.66640449903651
wizardly_joliot,1704715200,38.32144417842999,-36.66648364685994
wizardly_joliot,1704716100,38.31977888784181,-36.66762346463474
wizardly_joliot,1704717780,38.3220587719032,-36.66720605088283
wizardly_joliot,1704718680,38.32210005835976,-36.66719533263797
wizardly_joliot,1704719160,38.32222649600365,-36.66730097819817
wizardly_joliot,1704719220,38.32220080865596,-36.66725907008625
wizardly_joliot,1704719340,38.32212539077638,-36.6673011135453
