x,y,datetime,timestamp,identifier
69.5,44.0,2024-01-01 07:01:00-04:00,1704106860,unruffled_dijkstra
69.5,44.0,2024-01-01 07:02:00-04:00,1704106920,unruffled_dijkstra
69.5,44.0,2024-01-01 07:03:00-04:00,1704106980,unruffled_dijkstra
69.5,44.0,2024-01-01 07:04:00-04:00,1704107040,unruffled_dijkstra
69.5,44.0,2024-01-01 07:05:00-04:00,1704107100,unruffled_dijkstra
69.99897960910592,44.36240342976884,2024-01-01 07:06:00-04:00,1704107160,unruffled_dijkstra
69.99897960910592,44.36240342976884,2024-01-01 07:07:00-04:00,1704107220,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:08:00-04:00,1704107280,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:09:00-04:00,1704107340,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:10:00-04:00,1704107400,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:11:00-04:00,1704107460,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:12:00-04:00,1704107520,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:13:00-04:00,1704107580,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:14:00-04:00,1704107640,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:15:00-04:00,1704107700,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:16:00-04:00,1704107760,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:17:00-04:00,1704107820,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:18:00-04:00,1704107880,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:19:00-04:00,1704107940,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:20:00-04:00,1704108000,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:21:00-04:00,1704108060,unruffled_dijkstra
69.76048172803294,44.378216942274165,2024-01-01 07:22:00-04:00,1704108120,unruffled_dijkstra
69.40778069119936,44.20306675388105,2024-01-01 07:23:00-04:00,1704108180,unruffled_dijkstra
69.40778069119936,44.20306675388105,2024-01-01 07:24:00-04:00,1704108240,unruffled_dijkstra
69.40778069119936,44.20306675388105,2024-01-01 07:25:00-04:00,1704108300,unruffled_dijkstra
