,uid,timestamp,latitude,longitude
0,wizardly_joliot,1704119340,38.3217114212002,-36.6673339303945
1,wizardly_joliot,1704119700,38.32167577212169,-36.667364874004356
2,wizardly_joliot,1704155880,38.32095880607729,-36.666748241131394
3,wizardly_joliot,1704156000,38.320936300913516,-36.66673870270966
4,wizardly_joliot,1704156840,38.32092370280456,-36.6667470974188
5,wizardly_joliot,1704157860,38.32099369377554,-36.6667731493393
6,wizardly_joliot,1704157920,38.32096445136562,-36.66676255801932
7,wizardly_joliot,1704158820,38.32092139039607,-36.66674990860071
8,wizardly_joliot,1704161280,38.32097084909334,-36.66680909863967
9,wizardly_joliot,1704183120,38.32175777610523,-36.66643421364937
10,wizardly_joliot,1704184320,38.321625770768875,-36.66641575510961
11,wizardly_joliot,1704185400,38.32168492217367,-36.66645400646099
12,wizardly_joliot,1704185940,38.3216828628888,-36.66647275355716
13,wizardly_joliot,1704186000,38.32171779748945,-36.66644876975103
14,wizardly_joliot,1704186300,38.321753996232474,-36.66643290795198
15,wizardly_joliot,1704206340,38.320050505806,-36.66786900271648
16,wizardly_joliot,1704206640,38.32001567401693,-36.66786696873788
17,wizardly_joliot,1704208140,38.321801862254794,-36.666429732576084
18,wizardly_joliot,1704208380,38.32182125285691,-36.66644608975595
19,wizardly_joliot,1704208560,38.32180327777673,-36.66642264974269
20,wizardly_joliot,1704209220,38.32177697040042,-36.66643187060562
21,wizardly_joliot,1704209700,38.321783908265054,-36.66648898818993
22,wizardly_joliot,1704209760,38.321812125497935,-36.666479392234244
23,wizardly_joliot,1704209940,38.321809956368945,-36.666470484385
24,wizardly_joliot,1704210000,38.3217807462695,-36.666472313955516
25,wizardly_joliot,1704211080,38.3217812357002,-36.666476662803866
26,wizardly_joliot,1704211260,38.321795682324776,-36.66646914337173
27,wizardly_joliot,1704211560,38.32175349558585,-36.66644356438275
28,wizardly_joliot,1704211680,38.321743966014076,-36.66643001797366
29,wizardly_joliot,1704211800,38.321734384058054,-36.66643353509582
30,wizardly_joliot,1704212580,38.32171566968162,-36.66640475840927
31,wizardly_joliot,1704212880,38.321775691909295,-36.66642049018775
32,wizardly_joliot,1704213060,38.3217221877809,-36.66640948795081
33,wizardly_joliot,1704213360,38.32172958249788,-36.66641606745859
34,wizardly_joliot,1704213780,38.32175080355208,-36.66640604763512
35,wizardly_joliot,1704214860,38.3217791292637,-36.66642657075852
36,wizardly_joliot,1704215940,38.321724623466984,-36.66645196728183
37,wizardly_joliot,1704216360,38.321663953861545,-36.66639292421939
38,wizardly_joliot,1704216960,38.321678521343244,-36.66639049939856
39,wizardly_joliot,1704217140,38.321646803766065,-36.66634896060899
40,wizardly_joliot,1704217740,38.32165494128497,-36.666433567339055
41,wizardly_joliot,1704218100,38.32163471168259,-36.66642858613171
42,wizardly_joliot,1704218340,38.32162359661654,-36.66645834143673
43,wizardly_joliot,1704222180,38.32093242619584,-36.66674845255535
44,wizardly_joliot,1704222240,38.32097350935984,-36.666737118445994
45,wizardly_joliot,1704222300,38.320922394139956,-36.666749560821955
46,wizardly_joliot,1704222960,38.321012541628726,-36.66674085910702
47,wizardly_joliot,1704223140,38.321027106646305,-36.666737398408024
48,wizardly_joliot,1704223740,38.32102309291883,-36.66677888489342
49,wizardly_joliot,1704223860,38.32096273482379,-36.66679546375433
50,wizardly_joliot,1704224280,38.32090599577798,-36.66677254499093
51,wizardly_joliot,1704224340,38.32092621951505,-36.66679387522916
52,wizardly_joliot,1704225300,38.3209032357681,-36.666734367731216
53,wizardly_joliot,1704225900,38.3209219775612,-36.66676576437219
54,wizardly_joliot,1704252540,38.32097682222367,-36.666814212361025
55,wizardly_joliot,1704253320,38.32089975820582,-36.66675597129462
56,wizardly_joliot,1704253620,38.32092277049796,-36.66675207280742
57,wizardly_joliot,1704254040,38.32093617323652,-36.66676065878462
58,wizardly_joliot,1704254220,38.32093521622005,-36.666776118443245
59,wizardly_joliot,1704254400,38.32095132098223,-36.6667591728311
60,wizardly_joliot,1704254880,38.32095379586857,-36.66676025954276
61,wizardly_joliot,1704254940,38.32096641039423,-36.66676481085212
62,wizardly_joliot,1704255900,38.32095006922258,-36.6667535838335
63,wizardly_joliot,1704257040,38.32097262721799,-36.66670319404692
64,wizardly_joliot,1704258060,38.32100727286305,-36.66669676323893
65,wizardly_joliot,1704258180,38.3209811567992,-36.66669367452661
66,wizardly_joliot,1704258240,38.32099805184069,-36.66669365395909
67,wizardly_joliot,1704258660,38.32099265494636,-36.666691956137285
68,wizardly_joliot,1704258780,38.32098787394555,-36.66670263544627
69,wizardly_joliot,1704258900,38.320983866963005,-36.66671326936928
70,wizardly_joliot,1704259620,38.32099748782257,-36.66679076259673
71,wizardly_joliot,1704259800,38.32104770966722,-36.666751963335486
72,wizardly_joliot,1704259860,38.3210487863076,-36.66676950906855
73,wizardly_joliot,1704260280,38.32092436066456,-36.666758505460365
74,wizardly_joliot,1704261000,38.32093238480857,-36.66674908118126
75,wizardly_joliot,1704261780,38.32101455944738,-36.66673967666227
76,wizardly_joliot,1704261900,38.321001888070846,-36.666754101147845
77,wizardly_joliot,1704262080,38.3210122929019,-36.666753250311274
78,wizardly_joliot,1704262320,38.32100087318316,-36.66681263763002
79,wizardly_joliot,1704262380,38.321020877595366,-36.666803241019146
80,wizardly_joliot,1704262440,38.32102709850693,-36.666812644117115
81,wizardly_joliot,1704263160,38.32099898988544,-36.66677817495803
82,wizardly_joliot,1704263220,38.3209853710667,-36.66678454217709
83,wizardly_joliot,1704263280,38.32098396239775,-36.66679986995404
84,wizardly_joliot,1704263340,38.32098292705872,-36.66678990042275
85,wizardly_joliot,1704263580,38.32097262818022,-36.66678153959069
86,wizardly_joliot,1704264660,38.32099201085688,-36.6667615616241
87,wizardly_joliot,1704264960,38.320959768765945,-36.666784158554115
88,wizardly_joliot,1704265260,38.3209717438846,-36.6667776357844
89,wizardly_joliot,1704265440,38.320989565443334,-36.666768815501136
90,wizardly_joliot,1704265680,38.321004806956054,-36.66679168586072
91,wizardly_joliot,1704265980,38.320979634655544,-36.666768730742085
92,wizardly_joliot,1704266160,38.32095003355924,-36.666787462719974
93,wizardly_joliot,1704266460,38.32103350292355,-36.666797540909144
94,wizardly_joliot,1704266940,38.3209444196598,-36.6667631226145
95,wizardly_joliot,1704267540,38.32105009299222,-36.666722466778985
96,wizardly_joliot,1704267600,38.32102128444749,-36.66672471468825
97,wizardly_joliot,1704267960,38.32096081329076,-36.66673769843382
